date,High,Low,Close,Adj Close,OT
2001-12-10,4.879715,4.716805,4.875926,4.654712,4.735748
2001-12-11,5.046413,4.773634,4.944121,4.719813,4.879715
2001-12-12,5.095665,4.910023,4.932755,4.708962,4.944121
2001-12-13,4.974429,4.720593,4.766057,4.549827,4.928966
2001-12-14,4.879715,4.739536,4.758479,4.542593,4.766057
2001-12-17,4.81152,4.625878,4.678919,4.466644,4.758479
2001-12-18,4.769845,4.625878,4.750902,4.53536,4.659976
2001-12-19,4.773634,4.659976,4.697862,4.484726,4.754691
2001-12-20,4.678919,4.470546,4.527375,4.321974,4.678919
2001-12-21,4.580415,4.436448,4.527375,4.321974,4.436448
2001-12-24,4.546318,4.319002,4.455391,4.253256,4.500855
2001-12-25,4.538741,4.337945,4.519798,4.31474,4.394774
2001-12-26,4.584204,4.394774,4.565261,4.358141,4.470546
2001-12-27,4.603147,4.481912,4.523586,4.318357,4.489489
2001-12-28,4.542529,4.43266,4.51222,4.307507,4.500855
2001-12-31,4.546318,4.470546,4.519798,4.31474,4.500855
2002-01-01,4.546318,4.470546,4.519798,4.31474,4.500855
2002-01-02,4.546318,4.470546,4.519798,4.31474,4.500855
2002-01-03,4.546318,4.470546,4.519798,4.31474,4.500855
2002-01-04,4.519798,4.319002,4.417505,4.217089,4.436448
2002-01-07,4.356888,4.24323,4.330368,4.133905,4.356888
2002-01-08,4.337945,4.205344,4.212921,4.021786,4.300059
2002-01-09,4.21671,3.978028,4.023491,3.84095,4.21671
2002-01-10,4.262173,3.981817,4.197767,4.00732,4.015914
2002-01-11,4.167458,4.015914,4.084109,3.898818,4.167458
2002-01-14,4.046223,3.830273,3.849216,3.674582,4.015914
2002-01-15,3.936353,3.67494,3.781021,3.609481,3.777232
2002-01-16,3.86437,3.637054,3.781021,3.609481,3.826484
2002-01-17,3.773444,3.402161,3.402161,3.247809,3.762078
2002-01-18,3.303657,3.061187,3.155902,3.012723,3.186211
2002-01-21,3.10665,2.841448,2.841448,2.712535,3.049821
2002-01-22,2.833871,2.557304,2.564881,2.448516,2.792197
2002-01-23,2.822505,2.481532,2.822505,2.694452,2.538361
2002-01-24,3.068764,2.689905,2.955106,2.821037,2.803562
2002-01-25,3.091496,2.91722,2.966472,2.831887,2.955106
2002-01-28,3.00057,2.670962,2.670962,2.549784,2.936163
2002-01-29,2.860391,2.530783,2.83766,2.70892,2.633076
2002-01-30,2.974049,2.81114,2.951318,2.81742,2.83766
2002-01-31,3.246829,3.023301,3.21652,3.07059,3.023301
2002-02-01,3.29608,3.163479,3.178634,3.034424,3.239251
2002-02-04,3.337755,3.159691,3.318812,3.168242,3.19
2002-02-05,3.398372,3.258194,3.288503,3.139308,3.299869
2002-02-06,3.3226,3.10665,3.133171,2.991023,3.277137
2002-02-07,3.447624,3.129382,3.447624,3.29121,3.182422
2002-02-08,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-11,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-12,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-13,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-14,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-15,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-18,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-19,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-20,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-21,3.496876,3.337755,3.352909,3.200792,3.451413
2002-02-22,3.496876,3.337755,3.352909,3.200792,3.451413
